main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author,template_cluster,title_cluster,labeling_cluster_id
All Beauty,CHRSHN Clip in Bangs for Women 100% Human Hair Extensions Hairpieces Fringe Air Bangs Wispy Bangs Fringe with Temples Clip on Curved Bangs for Daily Wear（Strawberry Blonde）,2.8,46,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/61DZPc5uWXL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61vs2EpSahL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71ylRzKdgAL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61NLhMWFPTL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71aCHjc5oAL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61iXL6cAUZL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51UxON0r0vL.jpg',
       'https://m.media-amazon.com/images/I/51EwqY2bpCL.jpg',
       'https://m.media-amazon.com/images/I/51GXefR2QGL.jpg',
       'https://m.media-amazon.com/images/I/514QQ25LqpL.jpg',
       'https://m.media-amazon.com/images/I/51OinZSYgzL.jpg',
       'https://m.media-amazon.com/images/I/51gynaD8hbL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51UxON0r0vL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51EwqY2bpCL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51GXefR2QGL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/514QQ25LqpL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51OinZSYgzL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51gynaD8hbL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",CHRSHN,[],"{""Brand"": ""CHRSHN"", ""Material"": ""Human Hair"", ""Hair Type"": ""Curly"", ""Material Feature"": ""Natural"", ""Installation Type"": ""Clip-In""}",B09Z2KCZBH,,,,3,7,3
All Beauty,Chantiche Italian Yaki 13x4inch Lace Frontal Closure With Baby Hair Brazilian Remy Human Hair Kinky Straight Free Part Full Lace Clsoure Bleached Knots 10Inch Natural Color,4.1,14,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71oDe3zWWFL._SL1024_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51biVS8b3AL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51biVS8b3AL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",CHANTICHE,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""10 x 7.5 x 2 inches; 3.21 Ounces"", ""UPC"": ""604007861901""}",B01G37KNQE,,,,3,3,3
All Beauty,"Curly Synthetic Ponytail for Black Women, 2 Clips with Elastic Drawstrings Afro Kinky Curly Ponytail Hairpieces Natural Color (12 inch, Large)…",3.2,18,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71vleZ2HaoL._SL1010_.jpg',
       None,
       'https://m.media-amazon.com/images/I/61-lKXTpeDL._SL1010_.jpg',
       'https://m.media-amazon.com/images/I/71uHRarRjuL._SL1000_.jpg',
       None], dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51nPCyyeMWL.jpg',
       'https://m.media-amazon.com/images/I/51hsi3Jm6PL.jpg',
       'https://m.media-amazon.com/images/I/51GZEX8+fML.jpg',
       'https://m.media-amazon.com/images/I/51bIOG2lhlL.jpg',
       'https://m.media-amazon.com/images/I/51z-4xWWrUL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51nPCyyeMWL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51hsi3Jm6PL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51GZEX8+fML._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51bIOG2lhlL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51z-4xWWrUL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",JUVEN BELLA,[],"{""Brand"": ""JUVEN BELLA"", ""Material"": ""Synthetic"", ""Extension Length"": ""12 Inches"", ""Hair Type"": ""Curly"", ""Material Feature"": ""Natural"", ""Package Dimensions"": ""9.8 x 5.6 x 3.5 inches; 6.38 Ounces"", ""UPC"": ""718774650399""}",B088X1CTLY,,,,3,7,3
All Beauty,Deep Wave Hair Bundles Human Hair Bundles Natural Black Color Grade 8A Real Unprocessed Virgin Weave Hair Human Bundle Deep Wave Hair 16 18 20 Inch,1.0,1,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71SsY1-xv9L._SL1300_.jpg',
       'https://m.media-amazon.com/images/I/71DC4YPnkaL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71mbbuUuHKL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/617KELlswlL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71Z3dnxRZmL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71iogtkkH1L._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71r+VFITB8L._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71tmwrGL2uL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71yvnC2MAEL._SL1435_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51WLy71iH+L.jpg',
       'https://m.media-amazon.com/images/I/51Ehq3THWOL.jpg',
       'https://m.media-amazon.com/images/I/51HUNV-K8nL.jpg',
       'https://m.media-amazon.com/images/I/51d63k70X4L.jpg',
       'https://m.media-amazon.com/images/I/51-HtB8khOL.jpg',
       'https://m.media-amazon.com/images/I/51D+2YlLyyL.jpg',
       'https://m.media-amazon.com/images/I/51LkpvLuXLL.jpg',
       'https://m.media-amazon.com/images/I/51imkCRNs9L.jpg',
       'https://m.media-amazon.com/images/I/51wR5uw67eL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51WLy71iH+L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Ehq3THWOL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51HUNV-K8nL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51d63k70X4L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51-HtB8khOL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51D+2YlLyyL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51LkpvLuXLL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51imkCRNs9L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51wR5uw67eL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",HeioWuio,[],"{""Brand"": ""HeioWuio"", ""Material"": ""Human Hair"", ""Hair Type"": ""Wavy"", ""Material Feature"": ""Natural"", ""Installation Type"": ""Sew-In"", ""Package Dimensions"": ""13.94 x 10.55 x 2.24 inches; 13.33 Ounces""}",B09ZXCSH1N,,,,3,3,3
All Beauty,"Down Clip in Human Hair 10"" Brown",1.0,1,[],[],,"{'hi_res': array([None], dtype=object), 'large': array(['https://m.media-amazon.com/images/I/01RmK+J4pJL.gif'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/01RmK+J4pJL._SS40_.gif'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Hairro,[],"{""Brand"": ""Hairro"", ""Material"": ""Human Hair"", ""Extension Length"": ""10 Inches"", ""Hair Type"": ""Straight"", ""Installation Type"": ""Clip"", ""Package Dimensions"": ""11.81 x 7.8 x 0.71 inches; 8.01 Ounces""}",B08N4GLX8G,,,,3,3,3
All Beauty,Eiazalin body wave bundles (18 20 22),3.4,9,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71eMEE8ehOL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71dEMzVqKrL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/61vapf2L-nL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71paVD5kxhL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71-vnQ5-JHL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/617wf5or-yL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71Vl9PZLxML._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71kfwPUi3GL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/61oBgIprqNL._SL1100_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/517zEtlRVtL.jpg',
       'https://m.media-amazon.com/images/I/51lu64dQdwL.jpg',
       'https://m.media-amazon.com/images/I/419lHxAp8XL.jpg',
       'https://m.media-amazon.com/images/I/51KtasU8vuL.jpg',
       'https://m.media-amazon.com/images/I/51m7d5WVYBL.jpg',
       'https://m.media-amazon.com/images/I/51gx6gJ+oEL.jpg',
       'https://m.media-amazon.com/images/I/51lhp2DnxPL.jpg',
       'https://m.media-amazon.com/images/I/51eO0st5qML.jpg',
       'https://m.media-amazon.com/images/I/41K59vvsmhL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/517zEtlRVtL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51lu64dQdwL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/419lHxAp8XL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51KtasU8vuL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51m7d5WVYBL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51gx6gJ+oEL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51lhp2DnxPL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51eO0st5qML._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41K59vvsmhL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",EIAZALIN,[],"{""Brand"": ""EIAZALIN"", ""Hair Type"": ""Wavy"", ""Installation Type"": ""Weave"", ""Package Dimensions"": ""9.09 x 7.01 x 2.56 inches; 11.36 Ounces"", ""Item model number"": ""BW-18 20 22"", ""UPC"": ""794590278894""}",B08XLYGLRH,,,,3,2,3
All Beauty,"Faux Locs Crochet Hair- 24 inch 6 packs, Knotless Style, Most Natural Faux Locs Crochet Braid, Black Pre-Looped Wavy Twist Crochet Braids Synthetic Braiding Hair Extensions  (24 Inch, 1B)",4.6,40,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71DCwIa5zbL._SL1350_.jpg',
       None,
       'https://m.media-amazon.com/images/I/61TPr1EV4FL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51uPVr7SsXL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61lcjv3p9EL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71E-kcvmgvL._SL1001_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51oNi9SmunL.jpg',
       'https://m.media-amazon.com/images/I/416oDFyF4GL.jpg',
       'https://m.media-amazon.com/images/I/51rpTndjLCL.jpg',
       'https://m.media-amazon.com/images/I/41LeH967CkL.jpg',
       'https://m.media-amazon.com/images/I/519eKN58GHL.jpg',
       'https://m.media-amazon.com/images/I/51CzGDnnHxL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51oNi9SmunL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/416oDFyF4GL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51rpTndjLCL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41LeH967CkL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/519eKN58GHL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51CzGDnnHxL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",SinBounBoun,[],"{""Brand"": ""SinBounBoun"", ""Material"": ""Synthetic"", ""Extension Length"": ""24 Inches"", ""Hair Type"": ""Wavy"", ""Material Feature"": ""Natural"", ""Package Dimensions"": ""15.51 x 9.88 x 2.76 inches; 1.49 Pounds""}",B08CMHFXJN,,,,3,3,3
All Beauty,"HEBE 14"" Remy Human Hair Clip in Extensions for Women Thick to Ends Dark Brown(#2) 6Pieces 70grams/2.45oz",5.0,6,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71fZBNpxSuL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/7185M40MN2L._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/81Cs4P+SrML._SL1500_.jpg',
       None,
       'https://m.media-amazon.com/images/I/81uix4wCrLL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81HCM2rzsiL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81HcnrnQsZL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81KNxdVJbnL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51BaAIytvLL.jpg',
       'https://m.media-amazon.com/images/I/51FweKuKMCL.jpg',
       'https://m.media-amazon.com/images/I/61AVF6r1fDL.jpg',
       'https://m.media-amazon.com/images/I/51KjBFyaCZL.jpg',
       'https://m.media-amazon.com/images/I/51S5OxAtcdL.jpg',
       'https://m.media-amazon.com/images/I/51k63MRaLlL.jpg',
       'https://m.media-amazon.com/images/I/51ryEr2bf3L.jpg',
       'https://m.media-amazon.com/images/I/61L+09qnciL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51BaAIytvLL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51FweKuKMCL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61AVF6r1fDL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51KjBFyaCZL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51S5OxAtcdL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51k63MRaLlL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51ryEr2bf3L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61L+09qnciL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",HEBE,[],"{""Brand"": ""HEBE"", ""Material"": ""Human Hair"", ""Extension Length"": ""14 Inches"", ""Hair Type"": ""Straight"", ""Material Feature"": ""Natural"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""14 x 5 x 1 inches; 2.4 Ounces""}",B073QNFMTW,,,,3,3,3
All Beauty,Huarisi 10A Brazilian Virgin Hair Water Wave 3 Bundles with Closure and Baby Hair Thick Human Hair Weave Extensions 4x4 Lace Closure Free Part Natural Black Color 12 14 16+10inch,5.0,1,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71fLCCH-UeL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/716iFZt3UfL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71qkUyK9VaL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71H0cBRn94L._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71vJhEQekaL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71bfYtXYKEL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61J6RhnT1hL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71sfu4C8BBL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71GEc+Xdx0L._SL1001_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51eetioOmmL.jpg',
       'https://m.media-amazon.com/images/I/51LU9QL4xIL.jpg',
       'https://m.media-amazon.com/images/I/51MYqbh5BdL.jpg',
       'https://m.media-amazon.com/images/I/51g2s68t8nL.jpg',
       'https://m.media-amazon.com/images/I/518d3bGCVZL.jpg',
       'https://m.media-amazon.com/images/I/51MiIv9aFLL.jpg',
       'https://m.media-amazon.com/images/I/41ENgr6Sc-L.jpg',
       'https://m.media-amazon.com/images/I/61SSVYOwitL.jpg',
       'https://m.media-amazon.com/images/I/5159VywUf4L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51eetioOmmL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51LU9QL4xIL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51MYqbh5BdL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51g2s68t8nL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/518d3bGCVZL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51MiIv9aFLL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41ENgr6Sc-L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61SSVYOwitL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/5159VywUf4L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",huarisi,[],"{""Brand"": ""huarisi"", ""Material"": ""Human Hair"", ""Hair Type"": ""Curly"", ""Material Feature"": ""Natural"", ""Installation Type"": ""Weave"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""16 x 4 x 3 inches; 11.52 Ounces"", ""UPC"": ""689771871974""}",B07CVXJNHG,,,,3,3,3
All Beauty,IMAYLI Ombre Brazilian Curly Hair 4 Bundles Wet and Wavy Kinky Curly Ombre Human Hair Weave 2 Tone Deep Wave Hair Extensions T1B/30 Color(20202020),3.5,4,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71K4wVzywhL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71DFq701ZRL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71DDAsnEVvL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71Oq3LQRbuL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/716WjWoZApL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/81dSxpx9sAL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51EHwzhpyQL.jpg',
       'https://m.media-amazon.com/images/I/51Jz1x7ndAL.jpg',
       'https://m.media-amazon.com/images/I/61IUiQ5eB1L.jpg',
       'https://m.media-amazon.com/images/I/6103GKLQ8gL.jpg',
       'https://m.media-amazon.com/images/I/61-+1X56L8L.jpg',
       'https://m.media-amazon.com/images/I/61zK3OtXN0L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51EHwzhpyQL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Jz1x7ndAL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61IUiQ5eB1L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/6103GKLQ8gL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61-+1X56L8L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61zK3OtXN0L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",IMAYLI,[],"{""Brand"": ""IMAYLI"", ""Material"": ""Human Hair"", ""Hair Type"": ""Wavy, Curly"", ""Installation Type"": ""weave"", ""Package Dimensions"": ""13.31 x 9.57 x 1.85 inches; 11.25 Ounces""}",B07QSF25MR,,,,3,3,3
All Beauty,"Mariska 10A Body Wave Bundles Human Hair 3 Bundles Unprocessed 100% Brazilian Virgin Hair Weave Bundles Human Hair Bundles Remy Human Hair Extensions (24, Body wave)",3.4,13,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/61IDn7ywMeL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/714lLW5V+oS._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51rwE16j6bS._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61xQIQCygYS._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61mZbNI7FGS._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/714C1nWO4PL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71aw5koxdQL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51+TrmB73xL.jpg',
       'https://m.media-amazon.com/images/I/51jRgImzqJS.jpg',
       'https://m.media-amazon.com/images/I/41IhMDSAE6S.jpg',
       'https://m.media-amazon.com/images/I/51xZpQUcRvS.jpg',
       'https://m.media-amazon.com/images/I/417BHffJ2cS.jpg',
       'https://m.media-amazon.com/images/I/51IPch71NgL.jpg',
       'https://m.media-amazon.com/images/I/51cYTMMVSxL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51+TrmB73xL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51jRgImzqJS._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41IhMDSAE6S._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51xZpQUcRvS._SS40_.jpg',
       'https://m.media-amazon.com/images/I/417BHffJ2cS._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51IPch71NgL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51cYTMMVSxL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Mariska,[],"{""Brand"": ""Mariska"", ""Color"": ""black"", ""Material"": ""Human Hair"", ""Hair Type"": ""Wavy"", ""Installation Type"": ""Weave"", ""Package Dimensions"": ""12.76 x 9.84 x 1.73 inches; 3.84 Ounces""}",B08QR9F4QV,,,,3,3,3
All Beauty,Misoun Human Hair Bundle Straight Unprocessed Brazilian Virgin Straight One Bundle 28inch Virgin Human Hair Weave Weft Extension Natural Black Color (100+/-5g)/pc Can be Dyed and Bleached,3.4,9,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/61Do3AOVFbL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/613oZKaPLqL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/61HCDgC8kfL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/61AUMsvjjAL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/61VBjsXWADL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71M+WCGh1TL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/717+7vtI3TL._SL1100_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41TZp4tKrNL.jpg',
       'https://m.media-amazon.com/images/I/41Ns6k7iUIL.jpg',
       'https://m.media-amazon.com/images/I/41Jnnpr2ZLL.jpg',
       'https://m.media-amazon.com/images/I/41tPulovYDL.jpg',
       'https://m.media-amazon.com/images/I/41AaJSdh+WL.jpg',
       'https://m.media-amazon.com/images/I/51rTqftQJvL.jpg',
       'https://m.media-amazon.com/images/I/41-fiROAI1L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41TZp4tKrNL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41Ns6k7iUIL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41Jnnpr2ZLL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41tPulovYDL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41AaJSdh+WL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51rTqftQJvL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41-fiROAI1L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Misoun,[],"{""Brand"": ""Misoun"", ""Color"": ""black"", ""Material"": ""Human Hair"", ""Extension Length"": ""28 Inches"", ""Hair Type"": ""Straight"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.2 x 6 x 1.4 inches; 3.99 Ounces"", ""UPC"": ""633085438064""}",B07P561RZV,,,,3,3,3
All Beauty,"Neitsi 20"" 25s/lot 1g/s 100% Remy Human Hair Nail Lightest Blonde U Tip Hair Extension Natural Wave (613#)",3.5,11,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71Kz80An2fS._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61bbg90lTqL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/6122rB+ZI1L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61UPTskt00L._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51NSY7emUhS.jpg',
       'https://m.media-amazon.com/images/I/41d6+27WaYL.jpg',
       'https://m.media-amazon.com/images/I/31-Fu9QA88L.jpg',
       'https://m.media-amazon.com/images/I/41dUFlJr3tL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51NSY7emUhS._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41d6+27WaYL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31-Fu9QA88L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41dUFlJr3tL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",NEITSI,[],"{""Brand"": ""NEITSI"", ""Color"": ""natural"", ""Material"": ""Human Hair"", ""Extension Length"": ""20 Inches"", ""Hair Type"": ""Wavy"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""14.9 x 5.6 x 0.7 inches; 2.4 Ounces"", ""Item model number"": ""utipNW""}",B00ZTASBEI,,,,3,3,3
