main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author,template_cluster,title_cluster,labeling_cluster_id
All Beauty,DND Duo 685 Nova Pinky,4.4,18,[],"['DND Products presents, Soak Off Gel Polish, luminous nail color that applies faster, feels thinner, and lasts longer than any other gel available! Forget base coats, bond-aids, and primers. DND delivers a fast two-step professional system that is unique from any other on the market. Fused with essential vitamins, DND makes nails stronger, healthier, as well as stunning for weeks!']",9.99,"{'hi_res': array(['https://m.media-amazon.com/images/I/71g7pVawbXL._SL1440_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/411t5CJJMbL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/411t5CJJMbL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",DND,[],"{""Brand"": ""DND"", ""Item Form"": ""Liquid"", ""Finish Type"": ""Glossy"", ""Age Range (Description)"": ""Adult"", ""Unit Count"": ""1.00 Count"", ""Number of Items"": ""1"", ""Is Discontinued By Manufacturer"": ""No"", ""UPC"": ""734721955751""}",B07DHTYZXK,,,,14,2,2
All Beauty,Dominican Doobie Wrap And Cap,4.2,315,[],[],12.5,"{'hi_res': array([None, None, None, None, None, None], dtype=object), 'large': array(['https://m.media-amazon.com/images/I/61gIq7k8heL.jpg',
       'https://m.media-amazon.com/images/I/61IFaryb5JL.jpg',
       'https://m.media-amazon.com/images/I/51clQ1tRA1L.jpg',
       'https://m.media-amazon.com/images/I/51dBlkiu76L.jpg',
       'https://m.media-amazon.com/images/I/619VIjxH7RL.jpg',
       'https://m.media-amazon.com/images/I/61bPqm+u1uL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/61gIq7k8heL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61IFaryb5JL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51clQ1tRA1L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51dBlkiu76L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/619VIjxH7RL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61bPqm+u1uL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Artist Unknown,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.24 x 6.61 x 0.59 inches; 1.41 Ounces""}",B00NS4EDS0,,,,13,2,2
All Beauty,Dr. George's Plaque Blast,4.3,310,"['ALL MANUFACTURING is done here in Brunswick in our own facility. All mixing, bottling, packaging and shipping is done from this one location.'
 'INGREDIENTS: Deionized Water, Sodium Hexametaphosphate, Glycerine, Sodium Chlorite, Potassium Iodide, Disodium Phosphate, Monopotassium Phosphate, Sodium Citrate, Phosphino Carboxylic Acid Poloxamer 407, Sucralose, Sodium Hydroxide, Phosphoric Acid.'
 'PROMOTE FRESH BREATH in your pet while reducing plaque and tarter. It is a lot less expensive than a professional vet pet teeth cleaning.'
 ""USE on a regular basis to keep your pet's mouth and breath fresh.""
 'ALCOHOL FREE Stays Fresh until Activated']","['It’s important to take care of your pet’s teeth and gums, and Dr. George’s Plaque Blast promotes better oral and systemic health. Just spray it against the upper back teeth and front, corner teeth of your dog or cat. Use it regularly, and you’ll be helping to control tartar, plaque, and bacteria, and bad breath. Unlike other products, Dr. George’s Plaque Blast contains no alcohol, which in a report by “Consumer Reports” magazine cites that the National Cancer Institute has linked alcohol in mouthwash to mouth and throat cancers.']",12.95,"{'hi_res': array(['https://m.media-amazon.com/images/I/917cmrbEC+L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91x48pSglnL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61GHlV1RR6L._SL1440_.jpg',
       'https://m.media-amazon.com/images/I/712fp+mfVML._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61oZK3xHlNL._SL1440_.jpg',
       'https://m.media-amazon.com/images/I/817LA3XQMVL._SL1500_.jpg',
       None], dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51d03-xTZ6L.jpg',
       'https://m.media-amazon.com/images/I/41PuQDGB0zL.jpg',
       'https://m.media-amazon.com/images/I/41+q5x3SFGL.jpg',
       'https://m.media-amazon.com/images/I/41shSgt2ylL.jpg',
       'https://m.media-amazon.com/images/I/41sV7MlmNTL.jpg',
       'https://m.media-amazon.com/images/I/41q1e20rcYL.jpg',
       'https://m.media-amazon.com/images/I/51bHEUz59GL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51d03-xTZ6L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41PuQDGB0zL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41+q5x3SFGL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41shSgt2ylL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41sV7MlmNTL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41q1e20rcYL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51bHEUz59GL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array(['Five Stars',
       'My cat LOVES Plaque Blast and teeth brushing, but she’s a weirdo.',
       'Plaque Blast benefits video'], dtype=object), 'url': array(['https://www.amazon.com/vdp/3c403d59c5fc4bafaa0907939c3d05b8?ref=dp_vse_rvc_0',
       'https://www.amazon.com/vdp/3bf66db9b11c42a5b862806b08bc63dc?ref=dp_vse_rvc_1',
       'https://www.amazon.com/vdp/0b65dfb6fb534931a75966a5181d888e?ref=dp_vse_rvc_2'],
      dtype=object), 'user_id': array(['AH3XMSQVTYVMMN26RWQPRPAZI2JQ', 'AFTTBF6S4H7SC6BUREEHLY7R7VUQ', ''],
      dtype=object)}",Dr. George's Oral Care Products,[],"{""Brand"": ""Dr. George's Oral Care Products"", ""Product Benefits"": ""Plaque and tarter removal, fresh breath, healthy pet"", ""Flavor"": ""Mint"", ""Age Range (Description)"": ""Adult"", ""Item Form"": ""Liquid"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""6 x 2 x 4 inches; 6 Ounces"", ""UPC"": ""032038200015"", ""Manufacturer"": ""M&M Innovations Inc.""}",B00UEWIHLS,,,,5,2,2
All Beauty,"ETopLike 5x 1/4"" 3/8"" Metal Monopod Tripod Mount Screw Convert Adapter Flash Light Stand Spigot Bracket Holder Camera (1/4"" to 1/4"")",4.4,4,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71YPefyMRmL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/516owHY7ZOL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61Tq9nhRmoL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71afQO-50LL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61-KvEprykL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61+NKUfiTOL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61gpny4eALL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71S4WW0JwbL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71K4gn0MunL._SL1200_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51a7Y3Rt96L.jpg',
       'https://m.media-amazon.com/images/I/41MP9kHhIIL.jpg',
       'https://m.media-amazon.com/images/I/51jGiIEfz5L.jpg',
       'https://m.media-amazon.com/images/I/51Cdy8rw0pL.jpg',
       'https://m.media-amazon.com/images/I/41VQC7BIv1L.jpg',
       'https://m.media-amazon.com/images/I/31hxAjfRP3L.jpg',
       'https://m.media-amazon.com/images/I/41P-cbuaGqL.jpg',
       'https://m.media-amazon.com/images/I/412n0sZ0W1L.jpg',
       'https://m.media-amazon.com/images/I/5145OU7Ty4L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51a7Y3Rt96L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41MP9kHhIIL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51jGiIEfz5L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Cdy8rw0pL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41VQC7BIv1L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31hxAjfRP3L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41P-cbuaGqL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/412n0sZ0W1L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/5145OU7Ty4L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",ETopLike,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""3 x 3 x 1 inches; 0.01 Ounces"", ""Item model number"": ""HM-16815""}",B01N41P4OG,,,,13,2,2
All Beauty,Ear Covers For Shower 100 Pack Clear Disposable Ear Protector Waterproof Elastic Clear Shower Water Covers Caps,3.5,43,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/611uKS4kzeL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/611j4CIYJWL._SL1008_.jpg',
       'https://m.media-amazon.com/images/I/61PHZtzHBaL._SL1008_.jpg',
       'https://m.media-amazon.com/images/I/61C4nrQmqiL._SL1008_.jpg',
       None,
       'https://m.media-amazon.com/images/I/61t3tJ3KpqL._SL1008_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41xFTZeienL.jpg',
       'https://m.media-amazon.com/images/I/51u9ulNdW4L.jpg',
       'https://m.media-amazon.com/images/I/51vpO6KCAkL.jpg',
       'https://m.media-amazon.com/images/I/41+0zOc-tdL.jpg',
       'https://m.media-amazon.com/images/I/5164uHZBjVL.jpg',
       'https://m.media-amazon.com/images/I/510OOCuWSHL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41xFTZeienL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51u9ulNdW4L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51vpO6KCAkL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41+0zOc-tdL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/5164uHZBjVL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/510OOCuWSHL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Rongyi,[],"{""Brand"": ""Rongyi"", ""Color"": ""Clear"", ""Item Dimensions LxWxH"": ""6.3 x 5.2 x 1.2 inches"", ""Product Dimensions"": ""6.3 x 5.2 x 1.2 inches; 1.98 Ounces"", ""UPC"": ""718774485908""}",B07XTHM4P2,,,,13,2,2
All Beauty,Easy lifestyles Crescent-shaped Silicone Push Up Enhance Invisible Bra Self Adhesive Enhancement Enhancer Falsies Swimsuit Bikini Pads,2.0,1,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/51kwqWUqcIL._SL1005_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41zB2vcup0L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41zB2vcup0L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",,[],"{""Package Dimensions"": ""8 x 2.8 x 0.8 inches; 3.2 Ounces""}",B00RT93SUO,,,,13,2,2
All Beauty,Fing'rs Prints Ghoulish Glam Vampy Vixen,2.1,3,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/81WdSeKRAuL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51ngKksQ+ML.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51ngKksQ+ML._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Fing'rs,[],{},B0176RE7HQ,,,,18,2,2
All Beauty,"Fishing Knot Puller Rig Making Tool, 12pcs 3 Colors, Tester Tightener for Carp Fishing Terminal Tackles",4.6,3,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/51TxFVG9QFL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61KEw4pO0iL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61vf1M-bHHL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61INTelObYL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61SvJkQ0CUL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/613DBmIsxpL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61z4dGU6e2L._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/3171+D2nfGL.jpg',
       'https://m.media-amazon.com/images/I/41eUl20u3OL.jpg',
       'https://m.media-amazon.com/images/I/41P3beZRzBL.jpg',
       'https://m.media-amazon.com/images/I/41n17ZtXqEL.jpg',
       'https://m.media-amazon.com/images/I/41s2AnaxDCL.jpg',
       'https://m.media-amazon.com/images/I/41gu-D5+etL.jpg',
       'https://m.media-amazon.com/images/I/41GPUSzpHiL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/3171+D2nfGL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41eUl20u3OL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41P3beZRzBL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41n17ZtXqEL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41s2AnaxDCL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41gu-D5+etL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41GPUSzpHiL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Detaor,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""4.4 x 2.9 x 0.8 inches; 0.81 Ounces"", ""UPC"": ""750440514048""}",B07GQVQ1V5,,,,13,2,2
All Beauty,Focalwanna 5Pcs M-5 Mic Stand Accessory Small Plastic Clip Holder,5.0,1,[],[],,"{'hi_res': array([None, None, None, None], dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41CaqELi0yL.jpg',
       'https://m.media-amazon.com/images/I/41LPtob+D4L.jpg',
       'https://m.media-amazon.com/images/I/41qU3McuayL.jpg',
       'https://m.media-amazon.com/images/I/419bPBV5pHL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41CaqELi0yL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41LPtob+D4L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41qU3McuayL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/419bPBV5pHL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",,[],"{""UPC"": ""602003771330""}",B0117P4Z16,,,,13,2,2
All Beauty,GEREE DC 12V Waterproof LED Digital Display Voltmeter for Boat Marine Vehicle Motorcycle Truck ATV UTV Car Camper Caravan Green Digital Round Panel (Green),5.0,1,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/611d53LekyL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61G7wbabnyL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61I0B5F+qiL._SL1263_.jpg',
       'https://m.media-amazon.com/images/I/51xuvbtKP3L._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51EXQp+zOvL._SL1001_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41Nrn2LH5uL.jpg',
       'https://m.media-amazon.com/images/I/41ao8EvzZnL.jpg',
       'https://m.media-amazon.com/images/I/41tFAeAfHIL.jpg',
       'https://m.media-amazon.com/images/I/41VADly7pKL.jpg',
       'https://m.media-amazon.com/images/I/41f7IDkJPAL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41Nrn2LH5uL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41ao8EvzZnL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41tFAeAfHIL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41VADly7pKL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41f7IDkJPAL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Arvesa,[],"{""Package Dimensions"": ""3.9 x 3.2 x 1 inches; 0.64 Ounces"", ""Manufacturer"": ""Arvesa""}",B01DNVO242,,,,13,2,2
All Beauty,It's a Wrap (Medium Copper Blonde),5.0,1,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/7179F4ipXdL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71onH8PYLiL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51iy-nIAedL.jpg',
       'https://m.media-amazon.com/images/I/61q1-ZTV7SL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51iy-nIAedL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61q1-ZTV7SL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",It's a Wrap,[],"{""Brand"": ""It's a Wrap"", ""Item Dimensions LxWxH"": ""8 x 3 x 1 inches"", ""Item Weight"": ""0.3 Pounds"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8 x 3 x 1 inches; 4.8 Ounces"", ""Item model number"": ""23110"", ""UPC"": ""089348231093"", ""Manufacturer"": ""Rogarmon""}",B00FRPP7H4,,,,13,2,2
All Beauty,JML Pedi Pro Deluxe,4.2,924,"['The PediPro Deluxe is the ultimate at home foot pampering accessory and the perfect Christmas or Birthday gift for your mum or sister.'
 'Pedicure treatment that fits in the palm of your hand. Comes with high-speed rotating head, with hundreds of ultra fine micro-crystals.'
 'Removes dead and hard calloused skin, while exfoliating and rejuvenating your feet.'
 ""The result, silky smooth, soft soles that feel like they've just stepped out of the salon which is quick, easy and hygienic.""
 '2 different speed settings, and comes with buffing pads that will give your feet the perfect finishing touch.']","[""Pedi Pro Deluxe is a professional pedicure treatment that fits in the palm of your hand. This electronic personal bodycare system has a high-speed rotating head, with hundreds of ultra fine micro-crystals. The head quickly, but gently, removes dead and hard calloused skin, while exfoliating and rejuvenating your feet. The result? Silky smooth, soft soles that feel like they've just stepped out of the salon. Pedi Pro Deluxe has 2 different speed settings, and comes with buffing pads that will give your feet the perfect finishing touch. Skin shavings collect in the in- built storage tray, so there's absolutely no mess. Safe and easy to use, Pedi Pro Deluxe is the perfect at home salon solution to dry cracked skin on your feet, toes and heels. Pedi Pro Deluxe comes in a 12 piece set, which includes: ? 1 x Pedi Pro Deluxe ? 1 x Stainless steel shaving disc ? 1 x Buffing disc ? 1 x Shaving tray ? 2x Buffing pads ? 1 x Carry pouch ? 1 x Cleaning brush Features: ? Electronic home pedicure system ? Fits in the palm of your hand ? Removes dead skin quickly and gently ? Includes buffing pads, for a perfect smooth finish ? In-built shaving collector tray - no mess! ? 2 speed settings ? Professional pedicure treatment at home""]",,"{'hi_res': array(['https://m.media-amazon.com/images/I/711Uu7i5SML._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71x1bxuz3QL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81IsUK62RZL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81DYiGIPKXL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61HygWnhdWL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/411s-GfFk9L.jpg',
       'https://m.media-amazon.com/images/I/31OZyE-agVL.jpg',
       'https://m.media-amazon.com/images/I/41edDsN1ALL.jpg',
       'https://m.media-amazon.com/images/I/51+QyPeACOL.jpg',
       'https://m.media-amazon.com/images/I/41GnORvkSVL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/411s-GfFk9L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31OZyE-agVL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41edDsN1ALL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51+QyPeACOL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41GnORvkSVL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",PediPro,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""1.36 x 0.88 x 0.74 inches; 0.35 Ounces"", ""Item model number"": ""b07bu60100000001"", ""Batteries"": ""4 AA batteries required."", ""UPC"": ""699107650821"", ""Manufacturer"": ""Beauty""}",B0064D1OR0,,,,4,2,2
All Beauty,"Kosmart - French Made Clawclip""Loving Myself""",5.0,1,"['Type: French Made Clawclip' 'Line: CLASSIC LINE' 'Finish: Shiny'
 'Dimensions (mm): 90x42' 'Economical: Yes']","['Create neat and elegant hairdo with this shiny black claw clip. Made in France, this claw clip will guarantee firm and neat hair hold all day long. It is a perfect choice if you like classics.']",4.19,"{'hi_res': array(['https://m.media-amazon.com/images/I/715EM5hDvML._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71Zh9Z+W38L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/817BouJpTjL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61M-FoD24hL._SL1153_.jpg',
       'https://m.media-amazon.com/images/I/61lDbJShgCL._SL1153_.jpg',
       'https://m.media-amazon.com/images/I/61OnMPWItHL._SL1153_.jpg',
       'https://m.media-amazon.com/images/I/61epagGHz7L._SL1153_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41S4fqhEyYL.jpg',
       'https://m.media-amazon.com/images/I/41eHVHoPcWL.jpg',
       'https://m.media-amazon.com/images/I/4196KjW-a5L.jpg',
       'https://m.media-amazon.com/images/I/418j2vzVe+L.jpg',
       'https://m.media-amazon.com/images/I/41qevnxFVGL.jpg',
       'https://m.media-amazon.com/images/I/41aonmO+u+L.jpg',
       'https://m.media-amazon.com/images/I/411t7erkKSL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41S4fqhEyYL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41eHVHoPcWL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/4196KjW-a5L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/418j2vzVe+L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41qevnxFVGL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41aonmO+u+L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/411t7erkKSL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Kosmart,[],"{""Brand"": ""Kosmart"", ""Hair Type"": ""All"", ""Unit Count"": ""1.00 Count"", ""Number of Pieces"": ""1"", ""Pattern"": ""Solid"", ""Item Weight"": ""1.06 Ounces"", ""UPC"": ""713325140664"", ""Manufacturer"": ""Kosmart""}",B071VW3G77,,,,12,2,2
All Beauty,Laura Geller Berry Glow Trio - Full Size 3 Piece Set,4.5,2,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/81ZVK4-amwL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81wT6SloEpL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41Z8JlcRd5L.jpg',
       'https://m.media-amazon.com/images/I/41AcQWZxi1L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41Z8JlcRd5L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41AcQWZxi1L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",LUCKY CUP,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.9 x 5.3 x 1.7 inches; 6.4 Ounces""}",B01E6KI4KW,,,,13,2,2
All Beauty,Lift Nipple Cover+Double Sided Body Tape Silicone Reusable Pasties Lingerie Fashion Adhesive 4 Body Clothing.,5.0,2,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/81x8eB+XjmL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/416Kg7dXVlL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/416Kg7dXVlL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",CleveAid,[],"{""Manufacturer"": ""CleveAid""}",B0083KNFBA,,,,13,2,2
